service, arrival_time, lat, lon
912A , 2019-03-29T06:23:48+08:00 , 1.438732 , 103.80270033333333
912A , 2019-03-29T06:29:20+08:00 , 1.437557 , 103.79727183333333
912A , 2019-03-29T06:34:03+08:00 , 1.4367796666666666 , 103.789081
962 , 2019-03-29T06:24:30+08:00 , 1.4381101666666667 , 103.80325766666667
962 , 2019-03-29T06:29:20+08:00 , 1.4339208333333333 , 103.79621833333333
904 , 2019-03-29T06:31:03+08:00 , 1.4394196666666668 , 103.80755616666667
904 , 2019-03-29T06:38:39+08:00 , 1.4424286666666666 , 103.8047495
904 , 2019-03-29T06:48:55+08:00 , 1.4392758333333333 , 103.79532233333333
912 , 2019-03-29T06:30:40+08:00 , 1.4353001666666667 , 103.80066316666667
912A , 2019-03-29T06:35:30+08:00 , 1.4367261666666666 , 103.79452033333334
912A , 2019-03-29T06:41:16+08:00 , 1.4372985 , 103.7847935
962 , 2019-03-29T06:30:38+08:00 , 1.4345473333333334 , 103.80180316666667
904 , 2019-03-29T06:38:48+08:00 , 1.4443211666666667 , 103.80413416666667
904 , 2019-03-29T06:48:45+08:00 , 1.439108 , 103.80374133333333
904 , 2019-03-29T07:03:04+08:00 , 1.4381285 , 103.788522
912A , 2019-03-29T06:36:42+08:00 , 1.4351358333333333 , 103.79995866666667
912A , 2019-03-29T06:43:49+08:00 , 1.4354148333333334 , 103.78987766666667
962 , 2019-03-29T06:40:00+08:00 , 1.4335365 , 103.796116
962 , 2019-03-29T06:44:56+08:00 , 1.438077 , 103.78853933333333
904 , 2019-03-29T06:39:31+08:00 , 1.439099 , 103.80352533333334
904 , 2019-03-29T06:49:59+08:00 , 1.4444433333333333 , 103.80273416666667
904 , 2019-03-29T06:58:45+08:00 , 1.4408806666666667 , 103.80025883333333
912A , 2019-03-29T06:44:30+08:00 , 1.4368868333333333 , 103.79559016666667
912A , 2019-03-29T06:50:21+08:00 , 1.4351328333333333 , 103.78876433333333
912A , 2019-03-29T06:53:20+08:00 , 1.4375383333333334 , 103.784974
962 , 2019-03-29T06:39:40+08:00 , 1.4379405 , 103.8033775
962 , 2019-03-29T06:45:51+08:00 , 1.4346281666666667 , 103.7935725
904 , 2019-03-29T06:50:28+08:00 , 1.4445765 , 103.80451933333333
904 , 2019-03-29T06:58:11+08:00 , 1.4413328333333333 , 103.80538283333334
904 , 2019-03-29T07:06:27+08:00 , 1.4394806666666666 , 103.79706083333333
912 , 2019-03-29T06:54:23+08:00 , 1.4354003333333334 , 103.78989
912A , 2019-03-29T06:45:30+08:00 , 1.4369213333333333 , 103.80193016666666
912A , 2019-03-29T06:50:57+08:00 , 1.4370491666666667 , 103.795475
912A , 2019-03-29T06:56:00+08:00 , 1.4354706666666668 , 103.79023483333333
962 , 2019-03-29T06:46:44+08:00 , 1.4344026666666667 , 103.80168383333333
962 , 2019-03-29T06:52:53+08:00 , 1.434678 , 103.7934455
904 , 2019-03-29T06:50:47+08:00 , 1.4392215 , 103.80385516666666
904 , 2019-03-29T06:58:49+08:00 , 1.4467806666666667 , 103.80211066666666
